Date,Price,Open,High,Low,Vol.,Change %
2024-01-24,40086.0,39891.3,40535.2,39510.0,58.64,0.49
2024-01-25,39935.7,40085.1,40285.8,39546.3,46.3,-0.37
2024-01-26,41811.3,39942.0,42214.8,39831.2,69.47,4.7
2024-01-27,42120.9,41811.5,42191.8,41413.0,20.46,0.74
2024-01-28,42030.7,42121.3,42817.1,41649.0,32.53,-0.21
2024-01-29,43299.8,42031.4,43305.6,41824.7,45.23,3.02
2024-01-30,42946.2,43303.3,43817.9,42702.9,55.13,-0.82
2024-01-31,42580.5,42946.2,43739.7,42315.4,56.48,-0.85
2024-02-01,43081.4,42580.1,43263.1,41890.5,47.69,1.18
2024-02-02,43194.7,43083.7,43459.3,42596.3,42.65,0.26
2024-02-03,43005.7,43194.7,43370.4,42882.0,14.57,-0.44
2024-02-04,42581.4,43006.2,43113.2,42379.4,20.33,-0.99
2024-02-05,42697.2,42581.4,43532.2,42272.5,39.26,0.27
2024-02-06,43087.7,42697.6,43375.5,42566.8,33.32,0.91
2024-02-07,44339.8,43088.4,44367.9,42783.5,48.57,2.91
2024-02-08,45293.3,44346.2,45579.2,44336.4,66.38,2.15
2024-02-09,47127.5,45293.3,48118.8,45254.2,98.11,4.05
2024-02-10,47758.2,47128.0,48149.0,46875.0,31.2,1.34
2024-02-11,48277.3,47759.3,48531.6,47590.2,36.5,1.09
2024-02-12,49941.3,48280.2,50277.3,47729.9,81.85,3.45
2024-02-13,49716.0,49941.0,50326.6,48398.3,78.51,-0.45
2024-02-14,51782.4,49708.6,52010.7,49263.8,80.35,4.16
2024-02-15,51901.3,51805.2,52819.4,51327.5,74.72,0.23
2024-02-16,52134.2,51901.4,52556.7,51612.6,52.86,0.45
2024-02-17,51646.0,52134.2,52175.5,50652.3,32.45,-0.94
2024-02-18,52117.5,51646.0,52350.3,51199.6,26.89,0.91
2024-02-19,51783.6,52119.6,52484.8,51694.2,36.73,-0.64
2024-02-20,52263.5,51783.1,52936.8,50801.8,68.1,0.93
2024-02-21,51858.2,52263.5,52367.3,50676.9,59.02,-0.78
2024-02-22,51320.4,51850.2,52015.8,50947.3,50.27,-1.04
2024-02-23,50740.5,51320.6,51532.5,50537.6,43.27,-1.13
2024-02-24,51571.6,50739.6,51689.9,50592.0,20.99,1.64
2024-02-25,51722.7,51572.1,51952.0,51299.0,23.61,0.29
2024-02-26,54495.1,51722.7,54899.1,50925.2,78.05,5.36
2024-02-27,57056.2,54491.1,57555.2,54464.0,100.48,4.7
2024-02-28,62467.6,57048.7,63915.3,56704.9,173.64,9.48
2024-02-29,61169.3,62467.1,63653.4,60512.5,119.29,-2.08
2024-03-01,62397.7,61157.3,63147.3,60790.9,74.96,2.01
2024-03-02,61994.5,62397.7,62446.3,61621.9,33.8,-0.65
2024-03-03,63135.8,61955.6,63227.3,61399.4,38.01,1.84
2024-03-04,68270.1,63135.8,68495.1,62746.8,130.86,8.13
2024-03-05,63792.6,68273.1,69063.1,60138.2,207.6,-6.56
2024-03-06,66080.4,63794.7,67604.9,62848.7,117.91,3.59
2024-03-07,66855.3,66074.6,67985.5,65602.6,77.47,1.17
2024-03-08,68172.0,66854.4,69904.0,66170.7,112.67,1.97
2024-03-09,68366.5,68178.5,68576.9,67923.9,30.71,0.29
2024-03-10,68964.8,68360.7,69905.3,68165.0,53.49,0.88
2024-03-11,72099.1,68964.7,72771.5,67452.8,114.72,4.54
2024-03-12,71470.2,72099.1,72916.7,68845.6,105.09,-0.87
2024-03-13,73066.3,71461.9,73623.5,71338.4,77.18,2.23
2024-03-14,71387.5,73066.7,73740.9,68717.2,109.43,-2.3
2024-03-15,69463.7,71387.1,72398.1,65765.6,148.59,-2.69
2024-03-16,65314.2,69456.5,70037.0,64971.0,75.82,-5.97
2024-03-17,68391.2,65314.2,68857.7,64605.5,66.07,4.71
2024-03-18,67594.1,68389.7,68920.1,66601.4,78.07,-1.17
2024-03-19,62050.0,67594.1,68099.6,61560.6,148.08,-8.2
2024-03-20,67854.0,62046.8,68029.5,60850.9,133.53,9.35
2024-03-21,65503.8,67860.0,68161.7,64616.1,75.26,-3.46
2024-03-22,63785.5,65501.5,66633.3,62328.3,72.43,-2.62
2024-03-23,64037.8,63785.6,65972.4,63074.9,35.11,0.4
2024-03-24,67211.9,64036.5,67587.8,63812.9,65.59,4.96
2024-03-25,69892.0,67216.4,71118.8,66395.0,124.72,3.99
2024-03-26,69999.3,69896.3,71490.7,69366.4,90.98,0.15
2024-03-27,69442.4,69999.2,71670.8,68428.6,112.88,-0.8
2024-03-28,70762.1,69449.4,71542.5,68956.9,72.49,1.9
2024-03-29,69871.7,70766.7,70907.0,69090.9,58.99,-1.26
2024-03-30,69611.5,69872.3,70321.2,69564.9,29.87,-0.37
2024-03-31,71332.0,69608.5,71367.5,69576.6,42.45,2.47
2024-04-01,69664.4,71329.3,71329.3,68175.9,94.05,-2.34
2024-04-02,65439.2,69662.7,69673.0,64628.4,152.87,-6.07
2024-04-03,65963.0,65443.6,66844.8,64559.0,88.46,0.8
2024-04-04,68496.5,65968.4,69238.8,65096.3,100.3,3.84
2024-04-05,67830.6,68498.7,68692.2,66023.3,88.97,-0.97
2024-04-06,68890.6,67830.5,69632.0,67467.2,41.48,1.56
2024-04-07,69360.4,68897.3,70285.8,68849.4,46.99,0.68
2024-04-08,71630.1,69358.0,72710.8,69110.5,105.78,3.27
2024-04-09,69148.0,71627.3,71737.2,68264.6,93.69,-3.47
2024-04-10,70622.1,69147.8,71086.9,67570.0,97.71,2.13
2024-04-11,70011.6,70620.4,71249.2,69586.1,72.51,-0.86
2024-04-12,67151.9,70014.9,71226.9,65829.3,131.84,-4.08
2024-04-13,63849.9,67137.4,67921.0,61065.5,149.48,-4.92
2024-04-14,65697.4,63909.5,65758.2,62174.7,134.4,2.89
2024-04-15,63411.9,65696.6,66805.1,62379.5,118.79,-3.48
2024-04-16,63805.3,63416.1,64274.4,61715.6,114.96,0.62
2024-04-17,61278.9,63802.3,64451.5,59820.8,118.92,-3.96
2024-04-18,63481.4,61278.9,64092.4,60822.3,97.38,3.59
2024-04-19,63799.1,63480.5,65441.2,59693.3,150.34,0.5
2024-04-20,64961.1,63817.6,65375.6,63131.7,49.33,1.82
2024-04-21,64940.2,64942.1,65680.6,64267.5,42.02,-0.03
2024-04-22,66829.3,64940.1,67208.0,64527.5,72.3,2.91
2024-04-23,66415.0,66829.5,67180.0,65848.3,52.42,-0.62
2024-04-24,64285.7,66414.9,67060.5,63606.9,77.83,-3.21
2024-04-25,64497.1,64287.1,65247.5,62889.2,80.77,0.33
2024-04-26,63766.4,64497.1,64771.3,63354.9,61.6,-1.13
2024-04-27,63456.8,63765.8,63916.7,62507.7,45.34,-0.49
2024-04-28,63109.7,63457.9,64346.1,62827.8,36.65,-0.55
2024-04-29,63860.1,63113.7,64193.1,61837.2,67.26,1.19
2024-04-30,60666.6,63852.4,64700.2,59228.7,121.04,-5.0
2024-05-01,58331.2,60665.0,60827.5,56643.5,171.55,-3.85
2024-05-02,59121.3,58334.9,59548.0,56989.8,98.06,1.35
2024-05-03,62877.5,59104.3,63298.4,58830.8,100.46,6.35
2024-05-04,63888.3,62887.1,64466.0,62599.1,53.03,1.61
2024-05-05,64006.4,63897.7,64587.2,62923.9,40.51,0.18
2024-05-06,63163.1,64005.8,65448.8,62730.7,77.68,-1.32
2024-05-07,62317.7,63163.1,64361.0,62294.1,59.74,-1.34
2024-05-08,61207.5,62304.9,62997.4,60894.2,56.47,-1.78
2024-05-09,63075.0,61207.3,63413.3,60671.4,64.22,3.05
2024-05-10,60796.9,63074.3,63454.3,60251.8,79.33,-3.61
2024-05-11,60826.6,60796.8,61487.5,60499.3,27.5,0.05
2024-05-12,61480.0,60826.6,61847.7,60647.1,27.4,1.07
2024-05-13,62937.2,61480.5,63443.2,60779.0,70.55,2.37
2024-05-14,61569.4,62936.8,63102.6,61156.9,68.84,-2.17
2024-05-15,66225.1,61569.4,66417.1,61357.5,106.05,7.56
2024-05-16,65231.0,66219.6,66643.9,64623.3,72.55,-1.5
2024-05-17,67036.8,65231.1,67420.7,65121.7,63.09,2.77
2024-05-18,66917.5,67036.6,67361.4,66636.1,29.68,-0.18
2024-05-19,66279.1,66919.0,67662.5,65937.3,36.19,-0.95
2024-05-20,71422.7,66278.3,71482.8,66076.5,112.66,7.76
2024-05-21,70139.9,71430.5,71872.0,69181.7,108.56,-1.8
2024-05-22,69155.4,70141.0,70593.4,69024.3,65.08,-1.4
2024-05-23,67975.7,69166.3,70041.0,66578.1,89.45,-1.71
2024-05-24,68547.6,67971.1,69212.0,66685.8,63.28,0.84
2024-05-25,69284.4,68548.2,69558.8,68516.1,25.17,1.07
2024-05-26,68514.8,69287.2,69494.0,68294.5,24.58,-1.11
2024-05-27,69428.7,68514.6,70638.3,68275.2,49.07,1.33
2024-05-28,68366.0,69428.3,69560.7,67299.9,71.39,-1.53
2024-05-29,67635.8,68366.2,68897.6,67143.2,52.13,-1.07
2024-05-30,68354.7,67631.3,69504.7,67138.4,66.84,1.06
2024-05-31,67530.1,68352.3,69018.2,66676.8,61.51,-1.21
2024-06-01,67760.8,67533.9,67861.0,67449.6,19.01,0.34
2024-06-02,67773.5,67760.8,68447.5,67330.6,30.63,0.02
2024-06-03,68807.8,67763.3,70131.0,67616.8,69.42,1.53
2024-06-04,70549.2,68808.0,71034.2,68564.3,75.69,2.53
2024-06-05,71083.7,70550.9,71744.4,70397.1,67.06,0.76
2024-06-06,70791.5,71083.6,71616.1,70178.7,49.79,-0.41
2024-06-07,69347.9,70793.4,71956.5,68620.7,82.62,-2.04
2024-06-08,69310.1,69347.0,69572.1,69222.4,23.03,-0.05
2024-06-09,69650.6,69310.5,69847.8,69136.7,20.99,0.49
2024-06-10,69538.2,69650.2,70152.5,69259.9,39.12,-0.16
2024-06-11,67319.8,69537.9,69573.3,66197.8,96.7,-3.19
2024-06-12,68260.1,67320.9,69990.8,66911.5,85.55,1.4
2024-06-13,66773.1,68260.6,68384.6,66324.3,66.36,-2.18
2024-06-14,66034.8,66775.2,67347.7,65076.5,65.18,-1.11
2024-06-15,66223.0,66034.1,66446.4,65895.1,24.05,0.29
2024-06-16,66674.7,66223.0,66951.4,66038.1,20.74,0.68
2024-06-17,66498.8,66672.9,67253.8,65115.4,66.09,-0.26
2024-06-18,65159.9,66495.7,66571.2,64098.4,93.72,-2.01
2024-06-19,64980.9,65159.8,65706.4,64705.6,42.96,-0.27
2024-06-20,64854.3,64982.1,66474.2,64566.7,56.24,-0.19
2024-06-21,64128.5,64854.3,65054.9,63427.9,60.86,-1.12
2024-06-22,64261.0,64131.9,64523.9,63944.0,17.55,0.21
2024-06-23,63196.2,64261.0,64518.9,63195.3,19.94,-1.66
2024-06-24,60292.7,63201.6,63357.1,58589.9,120.6,-4.59
2024-06-25,61809.4,60292.0,62266.0,60262.2,77.28,2.52
2024-06-26,60849.4,61809.9,62469.4,60715.1,54.95,-1.55
2024-06-27,61685.3,60848.3,62351.2,60629.4,48.79,1.37
2024-06-28,60403.3,61684.6,62175.4,60081.9,58.95,-2.08
2024-06-29,60973.4,60403.7,61192.8,60382.8,26.56,0.94
2024-06-30,62754.3,60973.1,63006.6,60703.7,37.21,2.92
2024-07-01,62890.1,62768.8,63842.1,62558.0,59.94,0.22
2024-07-02,62103.3,62888.3,63257.0,61797.6,46.52,-1.25
2024-07-03,60199.3,62104.9,62263.6,59466.6,73.34,-3.07
2024-07-04,57026.3,60201.4,60463.0,56812.7,116.38,-5.27
2024-07-05,56641.8,57025.7,57471.1,53883.4,175.51,-0.67
2024-07-06,58259.2,56640.0,58462.0,56026.8,46.91,2.86
2024-07-07,55861.1,58240.2,58394.6,55756.3,41.12,-4.12
2024-07-08,56724.7,55850.2,58115.8,54320.0,102.91,1.55
2024-07-09,58039.4,56721.3,58234.0,56306.3,64.25,2.32
2024-07-10,57746.7,58040.2,59393.8,57185.3,59.6,-0.5
2024-07-11,57337.3,57745.9,59404.4,57095.0,66.4,-0.71
2024-07-12,57885.1,57338.3,58520.9,56575.7,56.84,0.96
2024-07-13,59209.8,57897.4,59826.5,57770.6,34.28,2.29
2024-07-14,60794.9,59207.9,61326.9,59207.9,47.48,2.68
2024-07-15,64782.4,60794.7,64869.5,60678.8,96.02,6.56
2024-07-16,65049.7,64749.2,65319.5,62430.8,93.63,0.41
2024-07-17,64089.2,65052.8,66051.5,63897.5,66.11,-1.48
2024-07-18,63980.5,64090.4,65102.0,63253.5,51.27,-0.17
2024-07-19,66677.4,63981.2,67390.4,63326.1,82.87,4.22
2024-07-20,67148.5,66677.0,67586.4,66257.4,32.94,0.71
2024-07-21,68158.7,67147.8,68352.9,65825.6,47.19,1.5
2024-07-22,67553.6,68158.4,68468.9,66601.8,54.88,-0.89
2024-07-23,65937.8,67550.4,67750.2,65512.9,69.58,-2.39
2024-07-24,65370.5,65936.8,67072.1,65155.2,52.47,-0.86
2024-07-25,65799.3,65363.9,66088.6,63500.9,77.46,0.66
2024-07-26,67908.6,65799.7,68205.0,65764.3,59.13,3.21
2024-07-27,67843.1,67910.8,69387.6,66776.8,67.99,-0.1
2024-07-28,68256.3,67888.9,68291.9,67067.8,26.17,0.61
2024-07-29,66798.7,68256.3,70000.2,66544.5,85.67,-2.14
2024-07-30,66184.9,66796.1,66998.3,65328.7,54.43,-0.92
2024-07-31,64626.0,66185.4,66825.6,64538.3,51.52,-2.36
2024-08-01,65372.9,64625.7,65587.9,62303.9,84.2,1.16
2024-08-02,61478.7,65351.8,65567.1,61242.3,93.89,-5.96
2024-08-03,60696.7,61480.8,62184.2,59914.6,65.74,-1.27
2024-08-04,58141.8,60700.2,61086.5,57346.9,72.71,-4.21
2024-08-05,53979.0,58142.9,58291.4,49486.9,333.46,-7.16
2024-08-06,56057.8,54010.8,57025.6,53998.2,113.89,3.85
2024-08-07,55120.9,56049.9,57669.6,54598.5,94.52,-1.67
2024-08-08,61699.7,55112.8,62563.5,54786.9,109.77,11.94
2024-08-09,60850.6,61697.8,61712.3,59570.2,69.55,-1.38
2024-08-10,60931.7,60844.5,61344.5,60264.2,22.91,0.13
2024-08-11,58713.3,60929.8,61677.3,58388.7,41.06,-3.64
2024-08-12,59350.0,58711.7,60606.2,57689.0,79.31,1.08
2024-08-13,60595.2,59350.2,61537.0,58492.4,62.92,2.1
2024-08-14,58707.8,60594.6,61543.0,58491.2,64.79,-3.11
2024-08-15,57534.6,58710.1,59831.4,56275.7,81.47,-2.0
2024-08-16,58877.2,57545.1,59817.3,57129.1,64.01,2.33
2024-08-17,59483.1,58877.8,59659.5,58825.5,18.51,1.03
2024-08-18,58446.3,59485.4,60216.3,58436.1,30.82,-1.74
2024-08-19,59470.9,58445.8,59598.5,57872.0,49.19,1.75
2024-08-20,59005.8,59470.3,61331.6,58612.0,69.77,-0.78
2024-08-21,61158.1,59010.0,61812.0,58831.1,91.31,3.65
2024-08-22,60372.2,61158.3,61399.7,59815.8,74.39,-1.29
2024-08-23,64053.1,60374.7,64830.1,60354.4,125.5,6.1
2024-08-24,64159.3,64061.7,64458.9,63579.5,54.14,0.17
2024-08-25,64273.2,64160.7,64939.2,63796.6,41.61,0.18
2024-08-26,62846.2,64240.7,64472.5,62841.1,68.89,-2.22
2024-08-27,59450.9,62832.2,63201.4,58187.3,108.53,-5.4
2024-08-28,59016.0,59425.6,60198.4,57912.1,109.47,-0.73
2024-08-29,59373.5,59027.3,61150.6,58807.1,87.19,0.61
2024-08-30,59119.7,59371.7,59817.6,57874.7,87.31,-0.43
2024-08-31,58978.6,59120.4,59447.0,58761.1,30.86,-0.24
2024-09-01,57315.7,58975.7,59058.7,57232.4,63.95,-2.82
2024-09-02,59134.0,57309.0,59416.6,57185.8,73.18,3.17
2024-09-03,57479.8,59133.7,59799.7,57436.9,74.77,-2.8
2024-09-04,57973.4,57490.4,58508.8,55732.1,108.44,0.86
2024-09-05,56183.2,57970.7,58318.9,55744.6,90.36,-3.09
2024-09-06,53966.8,56179.7,56969.1,52644.6,155.84,-3.94
2024-09-07,54156.5,53965.0,54819.2,53754.3,58.11,0.35
2024-09-08,54861.3,54161.4,55292.7,53642.4,51.99,1.3
2024-09-09,57049.6,54868.0,57956.7,54595.4,105.33,3.99
2024-09-10,57635.0,57045.6,58019.9,56415.3,77.65,1.03
2024-09-11,57338.7,57638.0,57975.9,55576.6,102.15,-0.51
2024-09-12,58134.5,57335.5,58484.1,57329.6,98.42,1.39
2024-09-13,60511.6,58134.4,60625.4,57656.8,102.12,4.09
2024-09-14,59995.4,60514.8,60609.4,59494.3,44.47,-0.85
2024-09-15,59138.5,59995.6,60377.6,58717.9,47.01,-1.43
2024-09-16,58213.1,59126.2,59204.3,57527.8,87.6,-1.56
2024-09-17,60309.1,58213.1,61309.0,57630.2,106.3,3.6
2024-09-18,61757.6,60308.5,61757.6,59210.7,105.57,2.4
2024-09-19,62938.6,61754.8,63849.6,61596.5,120.17,1.91
2024-09-20,63201.2,62942.4,64085.1,62367.1,90.65,0.42
2024-09-21,63348.1,63201.2,63526.3,62778.6,33.2,0.23
2024-09-22,63572.7,63351.2,63998.2,62394.6,48.86,0.35
2024-09-23,63331.8,63575.4,64723.4,62650.0,75.66,-0.38
2024-09-24,64256.8,63335.9,64664.1,62740.8,76.71,1.46
2024-09-25,63156.5,64262.9,64788.4,62952.8,62.72,-1.71
2024-09-26,65175.7,63157.2,65770.9,62693.3,96.06,3.2
2024-09-27,65776.3,65168.8,66440.7,64839.2,80.55,0.92
2024-09-28,65866.5,65775.6,66232.5,65438.1,35.0,0.14
2024-09-29,65607.1,65862.8,66065.7,65436.8,32.6,-0.39
2024-09-30,63339.2,65607.0,65607.0,62901.1,101.7,-3.46
2024-10-01,60835.5,63329.9,64125.3,60195.9,134.93,-3.95
2024-10-02,60645.7,60834.2,62339.8,60002.7,98.94,-0.31
2024-10-03,60751.2,60642.0,61468.9,59904.4,82.43,0.17
2024-10-04,62081.0,60751.4,62471.7,60469.3,72.71,2.19
2024-10-05,62061.4,62085.5,62366.8,61705.7,30.15,-0.03
2024-10-06,62819.4,62062.0,62934.5,61495.4,31.72,1.22
2024-10-07,62245.6,62819.8,64449.3,62175.8,86.27,-0.91
2024-10-08,62157.0,62226.9,63196.6,61883.2,63.75,-0.14
2024-10-09,60628.8,62157.0,62537.0,60355.5,68.79,-2.46
2024-10-10,60316.2,60628.9,61304.6,59075.7,83.86,-0.52
2024-10-11,62499.4,60317.5,63385.1,60080.6,86.38,3.62
2024-10-12,63205.1,62506.6,63463.1,62486.1,40.91,1.13
2024-10-13,62870.9,63205.4,63284.6,62054.2,42.26,-0.53
2024-10-14,66081.7,62870.7,66476.6,62463.7,122.09,5.11
2024-10-15,67077.5,66084.1,67821.9,64850.6,136.72,1.51
2024-10-16,67617.9,67075.1,68389.4,66766.6,98.3,0.81
2024-10-17,67418.4,67618.1,67933.5,66677.3,84.68,-0.3
2024-10-18,68423.1,67416.5,68990.3,67190.9,99.2,1.49
2024-10-19,68372.0,68426.4,68688.8,68025.5,33.29,-0.07
2024-10-20,69030.5,68373.3,69386.4,67443.9,44.92,0.96
2024-10-21,67371.3,69030.5,69490.8,66845.5,109.28,-2.4
2024-10-22,67427.3,67370.8,67815.3,66609.4,86.76,0.08
2024-10-23,66663.7,67428.6,67441.1,65246.7,84.99,-1.13
2024-10-24,68191.5,66659.2,68831.8,66510.6,82.78,2.29
2024-10-25,66696.8,68191.9,68756.8,65644.2,110.51,-2.19
2024-10-26,67086.8,66694.5,67408.4,66443.8,42.05,0.58
2024-10-27,68004.6,67084.7,68308.0,66924.6,33.58,1.37
2024-10-28,69954.1,68011.9,70203.4,67610.0,103.97,2.87
2024-10-29,72730.4,69957.2,73569.4,69753.2,168.6,3.97
2024-10-30,72347.8,72732.5,72907.4,71460.0,99.05,-0.53
2024-10-31,70281.8,72343.7,72685.7,69674.5,111.29,-2.86
2024-11-01,69507.2,70278.7,71598.4,68846.0,130.46,-1.1
2024-11-02,69325.8,69499.3,69896.9,69029.0,38.72,-0.26
2024-11-03,68769.6,69334.8,69383.6,67514.2,83.16,-0.8
2024-11-04,67848.8,68770.3,69483.4,66834.0,101.31,-1.34
2024-11-05,69373.7,67848.3,70495.6,67473.6,108.95,2.25
2024-11-06,75586.3,69374.1,76401.4,69323.0,357.28,8.96
2024-11-07,75868.6,75585.5,76837.8,74448.2,184.16,0.37
2024-11-08,76517.3,75869.8,77188.5,75599.0,155.17,0.85
2024-11-09,76700.3,76506.1,76904.0,75732.5,72.97,0.24
2024-11-10,80388.5,76681.4,81373.5,76520.5,193.83,4.81
2024-11-11,88664.1,80389.0,89519.0,80231.8,254.04,10.29
2024-11-12,87941.3,88665.0,89929.6,85122.2,288.68,-0.82
2024-11-13,90422.2,87971.2,93226.6,86168.4,257.57,2.82
2024-11-14,87294.0,90424.8,91726.7,86740.2,153.34,-3.46
2024-11-15,91046.5,87297.2,91833.1,87118.8,158.19,4.3
2024-11-16,90539.1,91035.3,91748.9,90079.0,79.82,-0.56
2024-11-17,89833.7,90569.4,91441.6,88736.1,81.24,-0.78
2024-11-18,90478.7,89843.3,92567.1,89410.4,150.47,0.72
2024-11-19,92239.2,90482.1,93918.5,90378.7,146.04,1.95
2024-11-20,94303.9,92252.6,94836.1,91517.4,121.46,2.24
2024-11-21,98374.5,94308.7,98937.2,94063.8,179.07,4.32
2024-11-22,98929.7,98381.2,99617.4,97182.2,132.23,0.56
2024-11-23,97699.0,98927.2,98927.2,97180.9,72.17,-1.24
2024-11-24,97935.2,97696.4,98552.6,95765.4,77.04,0.24
2024-11-25,93064.4,97948.8,98872.4,92875.3,124.98,-4.97
2024-11-26,91977.6,93046.5,94978.8,90817.2,131.88,-1.17
2024-11-27,95886.6,91975.5,97219.8,91795.5,106.39,4.25
2024-11-28,95645.5,95881.4,96549.0,94648.8,68.17,-0.25
2024-11-29,97438.0,95645.6,98599.8,95405.7,76.54,1.87
2024-11-30,96405.7,97438.5,97461.9,96119.6,36.92,-1.06
2024-12-01,97201.4,96404.7,97813.9,95721.8,42.9,0.83
2024-12-02,95846.6,97199.3,98082.0,94510.6,95.8,-1.39
2024-12-03,95898.7,95843.9,96245.0,93646.1,95.08,0.05
2024-12-04,98635.8,95900.1,99030.7,94625.3,113.77,2.85
2024-12-05,96970.8,98624.8,103719.4,92510.4,245.79,-1.69
2024-12-06,99760.7,96968.9,101908.5,96452.0,213.49,2.88
2024-12-07,99837.0,99757.2,100441.8,98969.0,118.44,0.08
2024-12-08,101115.8,99837.0,101339.9,98713.9,128.93,1.28
2024-12-09,97359.4,101129.7,101198.6,94395.8,321.01,-3.72
2024-12-10,96600.3,97311.5,98237.8,94304.5,271.45,-0.78
2024-12-11,101126.2,96603.2,101877.1,95689.5,250.02,4.69
2024-12-12,100009.9,101126.3,102495.3,99334.5,188.96,-1.1
2024-12-13,101426.2,100008.3,101891.2,99214.2,162.4,1.42
2024-12-14,101417.7,101423.7,102633.0,100626.3,105.31,-0.01
2024-12-15,104443.0,101417.9,105120.9,101234.9,133.99,2.98
2024-12-16,106057.6,104479.2,107767.6,103351.7,232.66,1.55
2024-12-17,106138.9,106053.4,108244.9,105350.6,149.37,0.08
2024-12-18,100197.8,106140.7,106477.6,100049.3,187.49,-5.6
2024-12-19,97466.1,100190.5,102778.8,95672.2,200.57,-2.73
2024-12-20,97795.7,97468.3,98178.2,92301.9,221.18,0.34
2024-12-21,97253.3,97799.1,99531.9,96478.6,123.36,-0.55
2024-12-22,95183.8,97281.6,97422.2,94265.2,100.64,-2.13
2024-12-23,94852.1,95184.8,96517.8,92543.2,133.24,-0.35
2024-12-24,98668.1,94852.8,99446.6,93566.2,69.86,4.02
2024-12-25,99391.3,98661.9,99514.1,97651.9,39.8,0.73
2024-12-26,95777.7,99389.4,99922.5,95193.3,74.6,-3.64
2024-12-27,94275.9,95776.4,97243.3,93472.8,85.12,-1.57
2024-12-28,95284.5,94274.9,95684.3,94124.7,32.97,1.07
2024-12-29,93716.3,95282.6,95315.4,93026.7,47.71,-1.65
2024-12-30,92779.8,93718.7,94936.4,91522.3,112.43,-1.0
2024-12-31,93557.2,92777.2,96163.4,92036.2,74.85,0.84
2025-01-01,94560.2,93557.3,95100.0,92939.3,43.34,1.07
2025-01-02,96960.0,94561.1,97808.0,94381.2,76.13,2.54
2025-01-03,98167.5,96960.2,98963.3,96090.6,61.62,1.25
2025-01-04,98219.9,98168.9,98742.6,97568.9,36.56,0.05
2025-01-05,98347.7,98220.1,98823.1,97300.0,31.34,0.13
2025-01-06,102248.7,98373.2,102474.5,97932.3,86.73,3.97
2025-01-07,96929.8,102247.9,102678.2,96201.3,99.77,-5.2
2025-01-08,95066.6,96938.2,97266.4,92716.6,100.36,-1.92
2025-01-09,92539.8,95066.6,95323.1,91241.9,132.78,-2.66
2025-01-10,94724.1,92540.5,95760.6,92310.6,125.42,2.36
2025-01-11,94612.0,94724.0,94765.5,93847.8,72.66,-0.12
2025-01-12,94541.8,94600.0,95384.3,93711.2,17.6,-0.07
2025-01-13,94536.1,94545.0,95928.1,89423.1,37.7,-0.01
2025-01-14,96542.1,94536.7,97361.2,94359.5,87.79,2.12
2025-01-15,100499.8,96547.4,100671.0,96501.9,95.32,4.1
2025-01-16,100004.5,100499.9,100812.4,97400.2,87.08,-0.49
2025-01-17,104084.9,99991.9,105843.8,99956.2,127.33,4.08
2025-01-18,104536.9,104084.7,104953.1,102297.0,79.3,0.43
2025-01-19,101319.5,104536.8,106338.2,99742.7,123.72,-3.08
2025-01-20,102197.7,101313.3,109228.6,99676.0,202.66,0.87
2025-01-21,106157.2,102190.2,107211.9,100192.5,129.36,3.87
2025-01-22,103684.8,106157.2,106266.2,103354.4,77.56,-2.33
2025-01-23,103912.1,103681.3,106806.5,101281.6,141.8,0.22
2025-01-24,104862.3,103913.6,107102.2,102760.0,83.96,0.91
2025-01-25,104742.9,104861.4,105255.6,104133.9,37.68,-0.11
2025-01-26,102637.8,104743.8,105399.8,102543.8,32.18,-2.01
2025-01-27,102091.7,102618.3,103234.8,97987.5,146.38,-0.53
2025-01-28,101349.3,102085.2,103584.1,100288.0,74.69,-0.73
2025-01-29,103722.0,101342.1,104760.0,101340.6,74.38,2.34
2025-01-30,104726.9,103723.0,106409.1,103388.4,74.84,0.97
2025-01-31,102424.2,104726.9,105876.3,101576.0,82.79,-2.2
2025-02-01,100648.0,102421.3,102770.8,100293.5,47.48,-1.73
2025-02-02,97684.9,100647.1,101451.0,96250.2,99.36,-2.94
2025-02-03,101337.1,97686.0,102372.2,91695.8,190.81,3.74
2025-02-04,97793.4,101339.7,101692.9,96190.5,117.35,-3.5
2025-02-05,96595.3,97784.8,99028.3,96163.8,82.92,-1.23
2025-02-06,96568.8,96606.3,99119.2,95706.6,76.92,-0.03
2025-02-07,96513.5,96564.8,100133.9,95693.7,97.6,-0.06
2025-02-08,96447.9,96513.5,96862.8,95716.1,38.99,-0.07
2025-02-09,96469.2,96448.4,97297.8,94750.4,48.38,0.02
2025-02-10,97434.7,96469.2,98311.6,95307.7,71.43,1.0
2025-02-11,95771.7,97434.7,98476.5,94902.7,69.89,-1.71
2025-02-12,97881.3,95777.2,98095.8,94110.7,87.21,2.2
2025-02-13,96610.2,97874.7,98079.6,95295.4,66.76,-1.3
2025-02-14,97504.6,96611.6,98817.3,96316.5,65.37,0.93
2025-02-15,97573.4,97504.4,97973.2,97210.8,29.65,0.07
2025-02-16,96132.1,97573.1,97706.5,96060.2,33.35,-1.48
2025-02-17,95781.3,96120.2,97002.3,95222.0,58.4,-0.36
2025-02-18,95638.0,95781.5,96645.1,93403.4,74.09,-0.15
2025-02-19,96644.8,95663.7,96829.6,95049.1,58.27,1.05
